match_id,home_team_id,away_team_id,home_goals,away_goals,xg_home,xg_away,ot,away_shots,home_shots,away_passes,home_passes,away_fow,home_fow,away_fol,home_fol,away_hits,home_hits,away_takeaways,home_takeaways,away_turnovers,home_turnovers,away_exits,home_exits,away_entries,home_entries,away_touches,home_touches,away_possession_s,home_possession_s,gwg_steam_id,score_summary,shot_summary,away_blocks,home_blocks
M1-G1,VAN,206,1,0,2.52,1.14,5,11,11,87,103,1,7,7,1,0,2,17,16,16,17,28,31,27,31,681,751,809.790067,1063.148247,7.65612E+16,P8 36:50|Blue|Stinger|Frolov|Bwall,P1 - 0:23|Red|76561199883277940|shot|shot|8|27.72||-20.2|10.7|M;P1 - 0:38|Red|76561198366630907|shot|shot|3|16.39||8.4|-2.7|M;P1 - 0:57|Blue|76561198020702570|shot|wrap_bank|193|5.13|0.1|-3.7|45|S;P1 - 1:20|Blue|76561198054769515|shot|shot|13|34.6|0.1|19.9|18.1|S;P1 - 1:59|Blue|76561198278689368|shot|shot|0|30.92||-16|-30.3|M;P1 - 4:06|Red|76561198120539424|shot|shot|2|34.53||20.7|-4.9|M;P1 - 4:16|Red|76561198120539424|shot|shot|0|29.2||9.1|-27.9|M;P1 - 4:53|Red|76561198039434493|shot|shot|97|28.84|0.1|8.9|38.5|S;P1 - 4:56|Blue|76561198278689368|shot|shot|0|31.21||11.7|-37.5|M;P2 - 0:30|Blue|76561198020702570|shot|shot|63|23.66||-8.1|34.3|M;P2 - 0:35|Red|76561199883277940|shot|shot|0|25.67||17.5|-18.1|M;P2 - 1:32|Blue|76561198278689368|shot|shot|27|15.48||21.1|31.9|M;P2 - 1:40|Blue|76561198278689368|shot|wrap_bank|105|6.17|0.1|8.2|45.6|S;P2 - 1:42|Blue|76561198020702570|shot|rebound|599|7.32|0.7|2.3|37.6|S;P2 - 2:00|Blue|76561198054769515|shot|shot|3|37.02||19.1|0.9|M;P2 - 2:33|Red|76561198120539424|shot|shot|3|15.01||-21.9|0.7|M;P2 - 2:35|Blue|76561198864076771|shot|shot|1|20.06||15.9|-1.4|M;P2 - 2:59|Blue|76561198020702570|shot|shot|174|40.14||1.5|32|M;P2 - 3:30|Blue|76561198054769515|shot|shot|2|12.88||-19.2|-2.5|M;P2 - 4:08|Blue|76561198054769515|shot|shot|7|12.43||5.3|3.3|M;P2 - 4:09|Blue|76561198020702570|shot|shot|83|19.87|0.2|-0.6|27.6|S;P2 - 4:42|Red|76561198120539424|shot|shot|2|34.29||-21.9|-4.4|M;P3 - 0:10|Red|76561199883277940|shot|shot|0|38.51||21.1|-22.2|M;P3 - 0:43|Red|76561198120539424|shot|shot|2|19.52||18.4|-5.4|M;P3 - 0:56|Blue|76561198054769515|shot|shot|1|38.55||-18.2|8.7|M;P3 - 1:11|Red|76561198366630907|shot|shot|4|21.34||6.6|-2|M;P3 - 1:42|Red|76561198039434493|shot|shot|52|35.07|1.7|-1.7|21.8|S;P3 - 2:01|Red|76561198366630907|shot|wrap_bank|69|1.69|0.1|-12.6|43.9|S;P3 - 2:41|Blue|76561198278689368|shot|shot|39|17.37||-18.2|39.1|M;P3 - 2:52|Blue|76561198054769515|shot|shot|7|21.48||-17.6|7.2|M;P3 - 2:57|Blue|76561198054769515|shot|shot|10|28.14||-20.6|15.1|M;P3 - 3:42|Blue|76561198054769515|shot|shot|45|30.24||14.8|29.5|M;P3 - 4:38|Blue|76561198020702570|shot|shot|28|13.08||6.2|17.2|M;P3 - 4:58|Red|76561198039434493|shot|shot|20|37.02||15|18.3|M;P4 - 0:36|Blue|76561198054769515|shot|shot|54|29.97||11.3|27.5|M;P4 - 1:06|Red|76561198120539424|shot|shot|14|12.25||-21.8|20.7|M;P4 - 1:21|Blue|76561198054769515|shot|shot|19|38.01||3.6|13.1|M;P4 - 1:53|Red|76561198120539424|shot|shot|11|32.85||-16.5|12.7|M;P4 - 1:59|Blue|76561198020702570|shot|shot|4|5.48||-14.9|0.5|S;P4 - 1:59|Blue|76561198020702570|shot|shot|5|15.18||-14.9|3|M;P4 - 2:07|Red|76561198366630907|shot|shot|24|40.73||-17.4|22|M;P4 - 2:17|Red|76561198120539424|shot|shot|2|14.11||12.5|0.9|M;P4 - 2:29|Blue|76561198020702570|shot|shot|0|37.14||-19.6|34.3|M;P4 - 2:52|Blue|76561198020702570|shot|shot|2|13.59||-22.1|-4.7|M;P4 - 2:55|Blue|76561198054769515|shot|shot|1|26.68||-3.6|-11.7|M;P4 - 3:50|Blue|76561198278689368|shot|shot|2|15.13||12.1|-3|M;P4 - 3:59|Blue|76561198054769515|shot|shot|29|25.91||19.2|30.1|M;P4 - 4:16|Blue|76561198020702570|shot|shot|0|30.77||11.8|19.6|M;P4 - 4:41|Red|76561198120539424|shot|shot|2|19.51||-19.3|9.3|M;P5 - 0:03|Blue|76561198278689368|shot|one_timer|0|14.23||-12.3|1.3|M;P5 - 0:15|Blue|76561198020702570|shot|shot|59|18.03||13.2|34.4|M;P5 - 1:29|Blue|76561198278689368|shot|shot|16|16.99|1.3|18.7|18.2|S;P5 - 1:48|Red|76561198039434493|shot|shot|50|36.58|0.1|13.4|29.7|S;P5 - 1:53|Red|76561198120539424|shot|shot|20|7.02||21.9|22.6|S;P5 - 1:53|Red|76561198120539424|shot|shot|0|32.05|0.1|19.3|24.8|S;P5 - 2:02|Red|76561198120539424|shot|shot|18|33.84||-10.9|12.7|M;P5 - 2:20|Red|76561198366630907|shot|shot|0|24.13||-21.6|4|M;P5 - 2:42|Red|76561198366630907|shot|shot|14|14.75||18.3|17.5|M;P5 - 2:46|Red|76561198366630907|shot|shot|36|29.32||-1|20.1|M;P5 - 3:12|Red|76561198366630907|shot|shot|21|32.5||-20.4|25.1|M;P5 - 3:38|Red|76561198120539424|shot|shot|75|28.31|0.1|11.1|34.7|S;P5 - 3:57|Red|76561199883277940|shot|shot|1|32.75||17.6|8.8|M;P6 - 0:17|Red|76561198120539424|shot|shot|75|12.5|1.7|-10.2|30.6|S;P6 - 0:21|Red|76561198039434493|shot|shot|109|16.11||9.5|32.1|M;P6 - 0:34|Red|76561198120539424|shot|shot|0|27.4||-20.2|-18.6|M;P6 - 1:22|Blue|76561198278689368|shot|shot|42|18.29|7|-17.3|39.2|S;P6 - 1:38|Blue|76561198020702570|shot|shot|392|10.88|0.1|-0.1|36.2|S;P6 - 2:44|Red|76561198366630907|shot|shot|3|15.79||13.1|-1.5|M;P6 - 3:05|Blue|76561198054769515|shot|shot|8|31.58||20.1|11|M;P6 - 3:16|Blue|76561198864076771|shot|shot|74|31.02||11.3|38.2|M;P6 - 3:28|Blue|76561198278689368|shot|shot|90|7.68|0.1|-9.2|38.9|S;P6 - 3:41|Red|76561198039434493|shot|shot|38|33.56||8.6|21.5|M;P6 - 3:53|Blue|76561198054769515|shot|shot|15|30.12||19.2|18.1|M;P6 - 4:03|Blue|76561198054769515|shot|shot|30|38.15||7.7|18.9|M;P7 - 0:15|Red|76561198366630907|shot|shot|0|36.88||12.9|-40.5|M;P7 - 1:14|Red|76561198120539424|shot|shot|0|37.19||-20.7|-36.4|M;P7 - 1:55|Blue|76561198278689368|shot|shot|0|31.93||21.6|-23.1|M;P7 - 2:21|Red|76561198039434493|shot|shot|6|15.11||-20|9.2|M;P7 - 2:32|Red|76561198120539424|shot|shot|31|18.78||17.9|31.1|M;P7 - 3:15|Red|76561198039434493|shot|shot|46|15.43|0.1|5|21.5|S;P7 - 3:36|Red|76561198039434493|shot|shot|129|13.67||7.2|36.3|M;P7 - 3:43|Red|76561198120539424|shot|shot|42|32.53||7.7|21.8|M;P7 - 3:48|Red|76561198039434493|shot|shot|22|16.01||-20.9|33|M;P7 - 4:03|Blue|76561198020702570|shot|shot|62|19.64||3.9|24.4|M;P7 - 4:18|Blue|76561198278689368|shot|shot|10|40.02||-19.5|14|M;P7 - 4:25|Blue|76561198054769515|shot|shot|13|22.54||20.6|21.5|M;P7 - 4:46|Red|76561198366630907|shot|shot|0|28.03||-13.1|-22.9|M;P7 - 4:59|Red|76561198120539424|shot|shot|0|28.85||21.6|-24.4|M;P8 - 0:06|Red|76561198039434493|shot|shot|43|34.76||9.8|23.7|M;P8 - 0:43|Blue|76561198278689368|shot|shot|0|31.3||-15.4|-23.9|M;P8 - 0:58|Red|76561199883277940|shot|shot|1|29.82||20.9|-5.8|M;P8 - 1:38|Red|76561198366630907|shot|shot|40|35.4|0.1|-17.7|37.5|S;P8 - 1:49|Blue|76561198864076771|shot|one_timer|194|24.32|1.5|4.2|37.9|G,2,1
M1-G2,VAN,206,1,0,0.48,1.58,0,9,3,43,45,3,1,1,3,0,1,5,5,5,5,17,16,14,13,310,262,424.471604,369.571372,7.65612E+16,P3 13:39|Blue|Marsamune|Frolov|Stinger,P1 - 0:04|Blue|76561198864076771|shot|one_timer|4|26.65||5.3|-1.1|M;P1 - 0:38|Red|76561198039434493|shot|shot|90|28.64||-9.9|35.7|M;P1 - 0:45|Red|76561198039434493|shot|one_timer|97|15.45|0.1|4.3|32.5|S;P1 - 1:09|Blue|76561198054769515|shot|shot|0|33.15||-14|-31.6|M;P1 - 1:27|Red|76561198366630907|shot|shot|0|23.26||19.5|31.5|M;P1 - 2:02|Blue|76561198054769515|shot|shot|2|34.75||20.3|-5|M;P1 - 2:48|Red|76561198039434493|shot|shot|5|27.31||-19.7|4.8|M;P1 - 3:14|Red|76561198059190306|shot|shot|52|28.2||-14|31.2|M;P1 - 3:28|Blue|76561198020702570|shot|shot|3|32.23||20.9|1.2|M;P1 - 4:11|Red|76561198039434493|shot|shot|67|37.98||7.7|26.8|M;P1 - 4:15|Red|76561198366630907|shot|shot|23|26.22||-19.8|34.7|M;P1 - 4:56|Red|76561198039434493|shot|shot|142|32.24|0.2|6.3|34.6|S;P2 - 0:15|Red|76561198366630907|shot|shot|136|39.58|6|2.8|30.4|S;P2 - 0:25|Red|76561198375175355|shot|shot|2|19.11||13.6|-5.2|M;P2 - 0:51|Red|76561198039434493|shot|shot|91|26.46|2.2|-5.7|34.3|S;P2 - 1:38|Red|76561198366630907|shot|shot|0|27.04||-18.3|-38.7|M;P2 - 1:46|Red|76561198039434493|shot|shot|38|39.48|0.4|5.4|20.9|S;P2 - 1:49|Red|76561198039434493|shot|shot|35|16.25||20.3|33.2|M;P2 - 1:55|Red|76561198366630907|shot|one_timer|14|32.34|0.1|20.5|18.6|S;P2 - 1:58|Blue|76561198054769515|shot|rebound|0|33.9||-4.3|-33.4|M;P2 - 2:25|Red|76561198059190306|shot|shot|7|32.1||-21.4|10.6|M;P2 - 3:02|Red|76561198375175355|shot|shot|36|12.83||-19|34.6|M;P2 - 3:17|Red|76561198366630907|shot|shot|10|33.45||20.5|15.2|M;P2 - 4:03|Red|76561198039434493|shot|shot|204|26.46||3.8|34.8|M;P2 - 4:13|Blue|76561198864076771|shot|shot|7|12.54|5.4|19.6|9.6|S;P2 - 4:23|Red|76561198375175355|shot|shot|5|14.34||21.5|5.9|M;P2 - 4:58|Blue|76561198864076771|shot|shot|60|37.37||13.4|34.6|M;P3 - 1:29|Blue|76561198020702570|shot|shot|145|25.72||-3.7|31.4|M;P3 - 1:37|Blue|76561198278689368|shot|shot|12|28.12||17.8|15.2|M;P3 - 1:48|Red|76561198039434493|shot|shot|54|35.18|0.3|-13.4|34.8|S;P3 - 2:23|Red|76561198039434493|shot|shot|137|31.24|0.1|6.5|36.6|S;P3 - 2:26|Red|76561198059190306|shot|shot|27|36.04||-19.9|26.8|M;P3 - 2:38|Red|76561198059190306|shot|shot|34|31.12||-18.4|30.4|M;P3 - 3:23|Blue|76561198054769515|bat|shot|3|23.32||18.2|-0.3|M;P3 - 3:39|Blue|76561198054769515|shot|shot|84|33.24|1.1|8.2|30.4|G;P3 - 3:55|Blue|76561198020702570|shot|shot|162|28.71|0.1|-0.7|31.3|S;P3 - 4:04|Red|76561198059190306|shot|shot|11|35.31||-17.2|13.6|M;P3 - 4:20|Red|76561198059190306|shot|shot|89|33.09||-2.6|27.2|M;P3 - 4:34|Blue|76561198054769515|shot|shot|1|25.59||-16|-13.7|M;P3 - 4:54|Red|76561198039434493|shot|shot|172|0.69|0.1|1.9|39.8|S;P3 - 4:55|Blue|76561198054769515|shot|rebound|0|25.4||-3.9|-34.6|M,0,0
M1-G3,VAN,206,5,1,5.26,0.68,0,8,18,32,48,6,2,3,7,1,0,3,5,5,3,10,14,15,21,272,318,343.548315,403.24364,7.65612E+16,P1 00:23|Blue|Bwall|Frolov|;P2 06:24|Blue|Bwall|Frolov|Marsamune;P2 07:09|Blue|Stinger|Frolov|Marsamune;P2 08:11|Blue|Bwall|Marsamune|Stinger;P3 12:14|Blue|Frolov|Bwall|Marsamune;P3 14:58|Red|cloog|custom|Mobys,P1 - 0:22|Blue|76561198278689368|shot|shot|103|19.14|0.1|-6.8|30.6|G;P1 - 1:13|Blue|76561198864076771|shot|shot|94|36.74||8.7|32.2|M;P1 - 1:38|Blue|76561198054769515|shot|shot|2|19.01||19.4|-2.4|M;P1 - 1:42|Blue|76561198278689368|shot|shot|139|10.06|0.2|4.1|32.7|S;P1 - 2:02|Blue|76561198864076771|shot|deke|316|7.64|0.1|2.3|36.2|S;P1 - 2:04|Blue|76561198020702570|shot|shot|240|31.07|0.1|-5.1|35.1|S;P1 - 2:21|Blue|76561198864076771|bat|one_timer|414|17.56|0.2|0.7|36.4|S;P1 - 2:44|Red|76561198059190306|shot|shot|40|29.53|3.6|-10.8|23.7|S;P1 - 3:02|Blue|76561198054769515|shot|shot|10|39.47||20.5|15.1|M;P1 - 3:07|Blue|76561198864076771|shot|shot|29|6.84|0.1|-18.3|38.7|S;P1 - 3:21|Blue|76561198278689368|shot|shot|233|13.08|0.1|2.9|39.1|S;P1 - 3:25|Blue|76561198054769515|shot|shot|4|35.07||19.2|21|M;P1 - 3:37|Red|76561198375175355|shot|one_timer|0|3.6||21.3|-25.3|S;P1 - 3:37|Red|76561198375175355|shot|one_timer|0|32.96||20.9|-23|M;P1 - 3:44|Red|76561199883277940|shot|shot|157|3.45|0.1|4|31.6|S;P1 - 4:02|Blue|76561198278689368|shot|shot|84|38.83||-7.9|29.9|M;P1 - 4:17|Blue|76561198020702570|shot|shot|10|18.27||-19.3|13.4|M;P1 - 4:22|Red|76561198059190306|shot|shot|0|32.17||-14.4|-39.1|M;P1 - 4:29|Red|76561197961501827|bat|shot|15|19.6||16.2|18|M;P1 - 4:31|Red|76561198375175355|shot|shot|161|22.19|0.1|-3.7|34.8|S;P1 - 4:56|Red|76561198059190306|shot|shot|4|13.09||-9.3|0|M;P2 - 0:06|Red|76561197961501827|shot|shot|36|24.2|0.7|-17.2|30.9|S;P2 - 1:07|Blue|76561198278689368|shot|shot|23|17.04||21.4|28.7|M;P2 - 1:19|Blue|76561198020702570|shot|shot|1|28.39||-21.4|-12.5|M;P2 - 1:24|Blue|76561198278689368|shot|shot|238|26.25|0.2|1.6|37.5|G;P2 - 1:33|Blue|76561198864076771|shot|one_timer|198|8.63|0.2|-3.3|34.3|S;P2 - 1:38|Blue|76561198054769515|shot|shot|50|37.62||-6.8|20.4|M;P2 - 2:04|Blue|76561198864076771|shot|wrap_bank|47|8.16|0.1|16.3|43.8|S;P2 - 2:06|Blue|76561198020702570|shot|rebound|502|25.78||1.5|35.2|M;P2 - 2:08|Blue|76561198864076771|shot|deke|180|22|0.1|-6.3|37.5|G;P2 - 3:09|Blue|76561198278689368|shot|wrap_bank|155|7.63|0.3|-5.6|45.5|S;P2 - 3:11|Blue|76561198278689368|shot|wrap_bank|838|||1.5|40.1|G;P2 - 3:52|Blue|76561198020702570|shot|shot|116|34.08||-5.6|30.8|M;P2 - 4:40|Red|76561197961501827|shot|shot|47|38.53|0.1|-15.4|32.6|S;P2 - 4:50|Blue|76561198278689368|shot|shot|2|22.4||-20.6|-5.1|M;P2 - 4:59|Blue|76561198278689368|bat|shot|5|37.3||-3.4|1|M;P3 - 1:08|Blue|76561198278689368|shot|deke|283|3.64|1.8|3|36.7|S;P3 - 2:02|Blue|76561198278689368|shot|one_timer|155|29.32|0.1|0.1|30.8|S;P3 - 2:08|Blue|76561198054769515|shot|shot|31|32.8||11|20.1|M;P3 - 2:11|Blue|76561198278689368|shot|wrap_bank|188|5.18|0.2|-3.6|41|S;P3 - 2:13|Blue|76561198020702570|shot|shot|249|18.53|0.1|-3.4|32.1|G;P3 - 2:26|Blue|76561198020702570|shot|shot|0|26.52||-22.3|-30.8|M;P3 - 2:48|Blue|76561198864076771|shot|shot|13|4.77||17.3|16.1|S;P3 - 2:48|Red|76561198366630907|shot|shot|0|28.33||-17.3|-15.1|M;P3 - 2:56|Red|76561198039434493|shot|shot|81|31.76||-5|27.5|M;P3 - 3:13|Blue|76561198020702570|bat|shot|100|29.34||-0.9|27.2|M;P3 - 3:30|Blue|76561198278689368|shot|shot|106|18.38|0.1|-8.4|37.2|S;P3 - 3:40|Blue|76561198020702570|shot|shot|58|16.82||3.3|23.5|M;P3 - 3:44|Blue|76561198020702570|shot|shot|38|20.53||-16.1|37.1|M;P3 - 4:13|Blue|76561198054769515|shot|shot|6|22.02||-20.3|6.9|M;P3 - 4:31|Red|76561198059190306|shot|shot|3|21.32|0.1|-16|-1.3|S;P3 - 4:58|Red|76561198120539424|shot|shot|138|5.24|0.1|4|31.7|G,1,0
M4-G1,KLN,206,1,0,2.04,0.49,0,4,11,24,48,3,1,1,3,0,2,9,6,6,9,8,12,9,17,247,392,352.419477,459.672423,7.65612E+16,P3 12:07|Blue|Cooley|kondl|Kadri,P1 - 0:04|Blue|76561198811763552|shot|shot|24|37.55|1.9|11|17.2|S;P1 - 0:22|Blue|76561198811763552|shot|shot|48|13.13||15.3|31.2|M;P1 - 1:12|Red|76561198120539424|shot|shot|4|18.37||-19.7|2.5|M;P1 - 1:15|Red|76561198366630907|shot|shot|106|36.96||-4.8|30.8|M;P1 - 1:29|Blue|76561198811763552|shot|shot|76|6.13|0.2|5.4|26.6|S;P1 - 1:47|Blue|76561198026639612|shot|shot|5|35.9||21|7.6|M;P1 - 2:15|Blue|76561199733129849|shot|shot|35|26.36||10.2|21.1|M;P1 - 2:34|Blue|76561199492781852|shot|shot|130|13.2|0.1|2.5|30.1|S;P1 - 3:13|Blue|76561198026639612|shot|shot|4|40.66||20.7|4.5|M;P1 - 3:53|Blue|76561198026639612|shot|shot|1|39.49||7|-13.8|M;P1 - 4:03|Blue|76561198026639612|shot|one_timer|9|40.23||20.7|13.5|M;P1 - 4:09|Blue|76561199733129849|bat|shot|13|33.51||-19.2|20.3|M;P1 - 4:33|Blue|76561199492781852|shot|shot|0|32.45||21.8|-19.9|M;P2 - 0:19|Blue|76561198026639612|shot|shot|5|40.53|1.9|18.7|4.7|S;P2 - 0:47|Red|76561198120539424|shot|shot|0|33.61||-19.5|-25.3|M;P2 - 0:48|Red|76561198366630907|shot|shot|8|15.62||-14|8.3|M;P2 - 1:22|Red|76561198120539424|shot|shot|3|27.1||3|-6.3|M;P2 - 1:32|Blue|76561199492781852|shot|shot|1|12.02||-7.4|-19.2|S;P2 - 1:32|Blue|76561199492781852|shot|shot|1|31.52||-6.1|-15.5|M;P2 - 1:39|Blue|76561198026639612|shot|shot|26|38.45||19|30.4|M;P2 - 2:07|Blue|76561198026639612|shot|shot|3|34.51||14.6|-1.4|M;P2 - 2:17|Blue|76561199733129849|shot|one_timer|15|32.25||18|17.7|M;P2 - 2:19|Blue|76561198811763552|shot|wrap_bank|37|9.01|0.1|-11.5|41.3|S;P2 - 2:43|Blue|76561199733129849|shot|shot|34|36.98||16.7|28.5|M;P2 - 3:35|Blue|76561198811763552|shot|shot|55|29.92||-7|24.2|M;P2 - 3:38|Blue|76561198026639612|shot|one_timer|259|0.79|1|1.8|39.9|S;P2 - 3:51|Red|76561198039434493|shot|shot|112|34.9|0.1|1.5|28.4|S;P2 - 4:41|Blue|76561199492781852|shot|shot|29|25.38||16.4|24.8|M;P2 - 4:47|Blue|76561199733129849|shot|shot|3|6.81||-21.3|4.4|S;P3 - 0:07|Red|76561198039434493|shot|shot|45|36.93|0.6|-7.5|23.9|S;P3 - 1:04|Blue|76561198811763552|shot|deke|378|35.55|1.1|2.2|38.9|S;P3 - 1:17|Blue|76561198811763552|shot|shot|68|35.07||-3.3|24.7|M;P3 - 1:40|Blue|76561198811763552|shot|shot|2|17.27||-14.7|2.1|M;P3 - 1:58|Red|76561198120539424|shot|shot|23|15.55||-21.2|28.3|M;P3 - 2:07|Blue|76561199492781852|shot|one_timer|525|16.4|0.9|1.6|38.3|G;P3 - 2:22|Blue|76561198811763552|shot|shot|24|20.54||-7.3|16.2|M;P3 - 2:36|Red|76561198120539424|shot|shot|8|12.4||20.7|12.2|M;P3 - 2:53|Blue|76561199492781852|shot|shot|2|18.6||-2.5|-9.8|M;P3 - 3:00|Red|76561198120539424|shot|shot|6|32.19|0.1|-18.4|7.4|S;P3 - 3:04|Red|76561198039434493|shot|shot|139|24.61|1.7|4.7|30.4|S;P3 - 3:09|Red|76561198366630907|shot|shot|35|38.01||19.6|35.4|M;P3 - 3:34|Blue|76561198026639612|shot|shot|0|39.88||-8.6|-42.3|M;P3 - 3:39|Blue|76561198811763552|shot|deke|222|31.51|0.2|-3.7|36.1|S;P3 - 4:41|Blue|76561199492781852|shot|one_timer|3|17.57||-7.6|1.5|M,1,0
M4-G2,KLN,206,3,2,3.18,2.82,1,12,12,44,41,5,3,3,5,0,2,9,5,5,9,15,15,17,16,341,386,409.642407,468.93564,7.65612E+16,P1 03:10|Red|BigChin|Miku|GOOGI;P2 05:18|Blue|kondl|Cooley|Kadri;P3 11:29|Blue|Cooley|kondl|OfficeLAMP;P3 14:47|Red|GOOGI|BigChin|Miku;P4 16:32|Blue|kondl|Cooley|Kadri,P1 - 0:28|Red|76561198039434493|shot|shot|18|15.19||21.3|23.1|M;P1 - 0:41|Red|76561198120539424|shot|shot|23|36.76||-20|29.1|M;P1 - 0:54|Blue|76561199733129849|shot|shot|30|37.97||12.6|22.9|M;P1 - 1:05|Blue|76561198811763552|shot|shot|107|34.28|0.1|-7.9|34.5|S;P1 - 1:15|Red|76561198366630907|shot|shot|9|18.21||-4.8|20|M;P1 - 1:25|Red|76561198311773711|shot|shot|217|6.32|1.6|3.5|35.1|S;P1 - 2:17|Red|76561198366630907|shot|shot|4|23.51||20.1|1.9|M;P1 - 2:56|Red|76561198039434493|shot|shot|58|27.59|0.1|-13.6|38.2|S;P1 - 3:09|Red|76561198039434493|shot|wrap_bank|224|3.01|0.1|-3.3|41.2|G;P1 - 3:17|Blue|76561199733129849|shot|shot|21|32.3|0.1|-17.9|22.2|S;P1 - 3:28|Blue|76561198026639612|shot|shot|0|28.35||10.6|20.5|M;P1 - 3:39|Blue|76561199492781852|shot|shot|8|25.51||-13.8|8.2|M;P1 - 3:48|Blue|76561199733129849|shot|shot|24|25.74||-19.8|27.1|M;P1 - 4:09|Blue|76561199733129849|shot|shot|5|32.9||-6.1|1.6|M;P1 - 4:30|Blue|76561198026639612|shot|shot|2|33.27||-21.1|-3.4|M;P1 - 4:37|Blue|76561199733129849|shot|shot|14|31.64||20.4|22.3|M;P1 - 4:50|Blue|76561199492781852|shot|shot|28|17.13||21.3|32.3|M;P2 - 0:17|Blue|76561198811763552|shot|deke|269|21.86|0.4|0.9|34.6|G;P2 - 0:26|Blue|76561198026639612|shot|shot|16|40.92||20.6|22.2|M;P2 - 0:57|Blue|76561198811763552|shot|shot|112|20.05|0.2|-1.9|28.7|S;P2 - 1:08|Red|76561198039434493|shot|shot|58|37.77|0.1|0.9|22.8|S;P2 - 1:12|Red|76561198039434493|shot|shot|34|20.53|2|20.3|30.7|S;P2 - 1:16|Red|76561198120539424|shot|shot|93|12.48||2.6|25.5|M;P2 - 1:40|Blue|76561199733129849|shot|shot|174|19.53|0.8|-3.1|36|S;P2 - 2:00|Blue|76561199733129849|shot|shot|26|39.18||-17.9|25.5|M;P2 - 2:34|Red|76561198366630907|shot|shot|2|20.82||12.4|-8.1|M;P2 - 2:36|Blue|76561198026639612|bat|shot|1|36.45||-0.2|-16.4|M;P2 - 2:53|Red|76561198311773711|shot|shot|1|26.06||21.1|-8.3|M;P2 - 2:57|Red|76561198039434493|shot|shot|80|34.27|0.3|4|28.1|S;P2 - 3:01|Blue|76561198026639612|shot|shot|0|37.76||-20.6|-32.2|M;P2 - 3:10|Blue|76561198811763552|shot|deke|296|26.47|0.1|1.3|35.5|S;P2 - 3:25|Red|76561198366630907|shot|shot|18|35.46||-19.2|21.2|M;P2 - 4:34|Red|76561198311773711|shot|shot|10|21.63|1.1|-4.2|10.4|S;P3 - 0:10|Blue|76561199733129849|shot|shot|75|27.31|3|-7.6|27.9|S;P3 - 0:50|Blue|76561198811763552|shot|shot|8|22.7||-18.8|34.9|M;P3 - 0:52|Blue|76561198811763552|shot|shot|46|14.69||-8.6|25.3|M;P3 - 1:28|Blue|76561198811763552|shot|shot|57|16.57|0.1|12.5|30.7|S;P3 - 1:29|Blue|76561199492781852|shot|rebound|504|15.51|0.6|-1.5|36.7|G;P3 - 1:34|Red|76561198039434493|shot|shot|0|37.22||14.8|21.6|M;P3 - 1:42|Red|76561198120539424|shot|shot|27|16.7||-20|36.2|M;P3 - 1:43|Red|76561198039434493|shot|shot|151|17.25|2.5|0|35.8|S;P3 - 1:46|Red|76561198120539424|shot|shot|50|33.82||-17.2|37.1|M;P3 - 1:52|Red|76561198120539424|shot|shot|41|24.01||-5.7|21.2|M;P3 - 2:17|Red|76561198311773711|shot|shot|89|26.43||4.3|27.6|M;P3 - 2:30|Red|76561198311773711|shot|shot|25|21.83||20.9|29.9|M;P3 - 2:53|Red|76561198039434493|shot|shot|97|34.48||7.8|31|M;P3 - 3:04|Red|76561198366630907|shot|one_timer|2|25.05||2.1|-7.4|M;P3 - 3:12|Red|76561198039434493|shot|shot|60|13.17|1.4|13.3|35|S;P3 - 3:23|Blue|76561198811763552|shot|deke|419|11.97|0.3|-1.3|36.9|S;P3 - 4:43|Red|76561198366630907|shot|shot|15|17.27||20.3|19.3|M;P3 - 4:44|Red|76561198039434493|shot|shot|151|6.8|0.5|4.4|37.5|S;P3 - 4:45|Red|76561198039434493|shot|rebound|611|13.56|0.2|1.3|36.8|S;P3 - 4:46|Red|76561198311773711|shot|rebound|631|34.58|0.1|0.3|36.1|G;P4 - 0:34|Red|76561198120539424|shot|shot|14|19.2||12.4|12.4|M;P4 - 0:55|Blue|76561198026639612|shot|shot|7|38.37||20.5|10.7|M;P4 - 1:06|Red|76561198039434493|shot|shot|2|12.25||20.7|-4|M;P4 - 1:29|Blue|76561199733129849|shot|shot|6|35|0.3|-15.8|28.4|S;P4 - 1:31|Blue|76561198811763552|shot|rebound|920|3.12|0.1|-1.4|39.9|G,2,2
